"timestamp","value"
"2010-11-01",85.2747619047619
"2010-12-01",91.4468181818182
"2011-01-01",96.5235
"2011-02-01",103.716315789474
"2011-03-01",114.64347826087
"2011-04-01",123.258888888889
"2011-05-01",114.989047619048
"2011-06-01",113.833181818182
"2011-07-01",116.9735
"2011-08-01",110.219545454545
"2011-09-01",112.83380952381
"2011-10-01",109.55
"2011-11-01",110.768095238095
"2011-12-01",107.8705
"2012-01-01",110.686
"2012-02-01",119.327
"2012-03-01",125.445454545455
"2012-04-01",119.421666666667
"2012-05-01",110.339523809524
"2012-06-01",95.1557142857143
"2012-07-01",102.618571428571
"2012-08-01",113.356086956522
"2012-09-01",112.863684210526
"2012-10-01",111.710869565217
"2012-11-01",109.058571428571
"2012-12-01",109.494
"2013-01-01",112.96
"2013-02-01",116.050526315789
"2013-03-01",108.474
"2013-04-01",102.248181818182
"2013-05-01",102.558636363636
"2013-06-01",102.9195
"2013-07-01",107.933181818182
"2013-08-01",111.280454545455
"2013-09-01",111.5965
"2013-10-01",109.07652173913
"2013-11-01",107.792
"2013-12-01",110.756666666667
"2014-01-01",108.117727272727
"2014-02-01",108.900526315789
"2014-03-01",107.480952380952
"2014-04-01",107.755238095238
"2014-05-01",109.539090909091
"2014-06-01",111.795238095238
"2014-07-01",106.768181818182
"2014-08-01",101.608095238095
"2014-09-01",97.0914285714286
"2014-10-01",87.4252173913043
"2014-11-01",79.4378947368421
"2014-12-01",62.335
"2015-01-01",47.7595
"2015-02-01",58.0955
"2015-03-01",55.8854545454545
"2015-04-01",59.5242857142857
"2015-05-01",64.075
"2015-06-01",61.4777272727273
"2015-07-01",56.5613043478261
"2015-08-01",46.515
"2015-09-01",47.6231818181818
"2015-10-01",48.43
"2015-11-01",44.267619047619
"2015-12-01",38.0054545454545
"2016-01-01",30.6995
"2016-02-01",32.1815
"2016-03-01",38.2104545454545
"2016-04-01",41.5833333333333
"2016-05-01",46.742380952381
"2016-06-01",48.2472727272727
"2016-07-01",44.9519047619048
"2016-08-01",45.8430434782609
"2016-09-01",46.5677272727273
"2016-10-01",49.522380952381
"2016-11-01",44.7340909090909
"2016-12-01",53.3085
"2017-01-01",54.5766666666667
"2017-02-01",54.8695
"2017-03-01",51.5891304347826
"2017-04-01",52.3078947368421
"2017-05-01",50.3265217391304
"2017-06-01",46.3681818181818
"2017-07-01",48.4785714285714
"2017-08-01",51.704347826087
"2017-09-01",56.1528571428571
"2017-10-01",57.5077272727273
"2017-11-01",62.7140909090909
"2017-12-01",64.3736842105263
"2018-01-01",69.0772727272727
"2018-02-01",65.3175
"2018-03-01",66.0166666666667
"2018-04-01",72.106
"2018-05-01",76.9752380952381
"2018-06-01",74.4047619047619
"2018-07-01",74.2540909090909
"2018-08-01",72.5282608695652
"2018-09-01",78.891
"2018-10-01",81.0321739130435
"2018-11-01",64.7481818181818
"2018-12-01",57.3623529411765
"2019-01-01",59.4095454545455
"2019-02-01",63.9605
"2019-03-01",66.1385714285714
"2019-04-01",71.2333333333333
"2019-05-01",71.3177272727273
"2019-06-01",64.2205
"2019-07-01",63.9191304347826
"2019-08-01",59.0418181818182
"2019-09-01",62.8266666666667
"2019-10-01",59.7130434782609
"2019-11-01",63.2119047619048
